invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,hour,day_of_week,month,Revenue,Profit,price_range,time_segment,is_weekend,transaction_size
5312,WALM098,Mineral Wells,Fashion accessories,71.0,1.0,2020-11-12,1900-01-01 15:09:00,Credit card,4.0,0.18,15,Thursday,November,71.0,12.78,High,Afternoon,False,Medium
5313,WALM037,League City,Home and lifestyle,79.0,1.0,2022-11-26,1900-01-01 18:23:00,Credit card,6.0,0.48,18,Saturday,November,79.0,37.92,High,Afternoon,True,Medium
5314,WALM100,Canyon,Fashion accessories,25.0,2.0,2023-11-15,1900-01-01 17:04:00,Credit card,5.0,0.18,17,Wednesday,November,50.0,9.0,Medium,Afternoon,False,Small
5315,WALM001,Houston,Home and lifestyle,22.0,2.0,2023-08-12,1900-01-01 15:17:00,Credit card,5.0,0.36,15,Saturday,August,44.0,15.84,Medium,Afternoon,True,Small
5316,WALM060,DeSoto,Fashion accessories,34.0,3.0,2023-11-15,1900-01-01 20:17:00,Credit card,6.0,0.33,20,Wednesday,November,102.0,33.660000000000004,Medium,Evening,False,Medium
5317,WALM053,Conroe,Home and lifestyle,15.0,2.0,2023-12-26,1900-01-01 15:12:00,Credit card,3.0,0.57,15,Tuesday,December,30.0,17.099999999999998,Low,Afternoon,False,Small
5318,WALM048,Harlingen,Fashion accessories,56.0,2.0,2020-07-11,1900-01-01 17:19:00,Credit card,5.0,0.48,17,Saturday,July,112.0,53.76,High,Afternoon,True,Medium
5319,WALM036,Allen,Home and lifestyle,60.0,1.0,2022-02-12,1900-01-01 19:21:00,Credit card,4.0,0.48,19,Saturday,February,60.0,28.799999999999997,High,Evening,True,Medium
5320,WALM030,Richardson,Fashion accessories,71.0,1.0,2021-12-11,1900-01-01 16:02:00,Credit card,5.0,0.48,16,Saturday,December,71.0,34.08,High,Afternoon,True,Medium
5321,WALM026,Denton,Home and lifestyle,81.0,1.0,2022-10-12,1900-01-01 18:35:00,Credit card,3.0,0.48,18,Wednesday,October,81.0,38.879999999999995,High,Afternoon,False,Medium
5322,WALM090,Brownwood,Fashion accessories,28.0,2.0,2020-12-22,1900-01-01 20:16:00,Credit card,6.0,0.33,20,Tuesday,December,56.0,18.48,Medium,Evening,False,Medium
5323,WALM042,Bryan,Home and lifestyle,81.0,1.0,2023-11-23,1900-01-01 19:31:00,Credit card,4.0,0.48,19,Thursday,November,81.0,38.879999999999995,High,Evening,False,Medium
5324,WALM064,Bedford,Fashion accessories,15.0,1.0,2020-09-11,1900-01-01 18:13:00,Credit card,4.0,0.33,18,Friday,September,15.0,4.95,Low,Afternoon,False,Small
5325,WALM045,Missouri City,Home and lifestyle,31.0,3.0,2020-12-29,1900-01-01 16:20:00,Credit card,5.0,0.48,16,Tuesday,December,93.0,44.64,Medium,Afternoon,False,Medium
5326,WALM043,Baytown,Fashion accessories,41.0,2.0,2022-12-18,1900-01-01 17:23:00,Credit card,7.0,0.48,17,Sunday,December,82.0,39.36,Medium,Afternoon,True,Medium
5327,WALM045,Missouri City,Home and lifestyle,20.0,1.0,2021-12-18,1900-01-01 15:51:00,Credit card,5.0,0.48,15,Saturday,December,20.0,9.6,Low,Afternoon,True,Small
5328,WALM058,Port Arthur,Fashion accessories,51.0,3.0,2020-12-13,1900-01-01 16:14:00,Credit card,7.0,0.33,16,Sunday,December,153.0,50.49,High,Afternoon,True,Large
5329,WALM024,Carrollton,Home and lifestyle,63.0,2.0,2020-12-29,1900-01-01 15:55:00,Credit card,5.0,0.48,15,Tuesday,December,126.0,60.48,High,Afternoon,False,Medium
5330,WALM028,Odessa,Fashion accessories,59.0,2.0,2021-12-28,1900-01-01 19:46:00,Credit card,7.0,0.48,19,Tuesday,December,118.0,56.64,High,Evening,False,Medium
5331,WALM028,Odessa,Home and lifestyle,75.0,3.0,2023-11-16,1900-01-01 18:17:00,Credit card,3.0,0.48,18,Thursday,November,225.0,108.0,High,Afternoon,False,Large
5332,WALM049,North Richland Hills,Fashion accessories,71.0,3.0,2021-12-14,1900-01-01 17:59:00,Credit card,3.0,0.48,17,Tuesday,December,213.0,102.24,High,Afternoon,False,Large
5333,WALM037,League City,Home and lifestyle,79.0,2.0,2020-12-12,1900-01-01 17:32:00,Credit card,4.0,0.48,17,Saturday,December,158.0,75.84,High,Afternoon,True,Large
5334,WALM061,Cedar Park,Fashion accessories,60.0,2.0,2023-11-24,1900-01-01 15:32:00,Credit card,5.0,0.33,15,Friday,November,120.0,39.6,High,Afternoon,False,Medium
5335,WALM062,Galveston,Home and lifestyle,85.0,3.0,2022-08-11,1900-01-01 17:26:00,Credit card,7.0,0.33,17,Thursday,August,255.0,84.15,High,Afternoon,False,Large
5336,WALM023,Midland,Fashion accessories,31.0,1.0,2023-07-12,1900-01-01 15:40:00,Credit card,6.0,0.48,15,Wednesday,July,31.0,14.879999999999999,Medium,Afternoon,False,Small
5337,WALM033,Pearland,Home and lifestyle,61.0,1.0,2023-11-29,1900-01-01 20:18:00,Credit card,3.0,0.48,20,Wednesday,November,61.0,29.279999999999998,High,Evening,False,Medium
5338,WALM021,McAllen,Fashion accessories,28.0,1.0,2022-11-24,1900-01-01 19:22:00,Credit card,6.0,0.48,19,Thursday,November,28.0,13.44,Medium,Evening,False,Small
5339,WALM096,Eagle Pass,Home and lifestyle,54.0,1.0,2022-12-26,1900-01-01 15:17:00,Credit card,4.0,0.18,15,Monday,December,54.0,9.719999999999999,High,Afternoon,False,Medium
5340,WALM006,El Paso,Fashion accessories,57.0,2.0,2020-10-11,1900-01-01 15:58:00,Credit card,6.0,0.48,15,Sunday,October,114.0,54.72,High,Afternoon,True,Medium
5341,WALM094,Alamo,Home and lifestyle,36.0,2.0,2021-12-29,1900-01-01 19:22:00,Credit card,4.0,0.33,19,Wednesday,December,72.0,23.76,Medium,Evening,False,Medium
5342,WALM070,Hurst,Fashion accessories,83.0,2.0,2023-12-22,1900-01-01 17:22:00,Credit card,5.0,0.33,17,Friday,December,166.0,54.78,High,Afternoon,False,Large
5343,WALM063,Georgetown,Home and lifestyle,42.0,1.0,2020-04-11,1900-01-01 19:46:00,Credit card,5.0,0.33,19,Saturday,April,42.0,13.860000000000001,Medium,Evening,True,Small
5344,WALM013,Irving,Fashion accessories,53.0,2.0,2020-02-12,1900-01-01 15:39:00,Credit card,3.0,0.48,15,Wednesday,February,106.0,50.879999999999995,High,Afternoon,False,Medium
5345,WALM012,Garland,Home and lifestyle,27.0,3.0,2023-12-17,1900-01-01 20:47:00,Credit card,7.0,0.48,20,Sunday,December,81.0,38.879999999999995,Medium,Evening,True,Medium
5346,WALM039,Longview,Fashion accessories,43.0,2.0,2021-08-12,1900-01-01 20:46:00,Credit card,5.0,0.48,20,Thursday,August,86.0,41.28,Medium,Evening,False,Medium
5347,WALM066,Grapevine,Home and lifestyle,57.0,2.0,2020-11-25,1900-01-01 20:18:00,Credit card,3.0,0.33,20,Wednesday,November,114.0,37.620000000000005,High,Evening,False,Medium
5348,WALM019,Pasadena,Fashion accessories,63.0,3.0,2021-10-12,1900-01-01 16:50:00,Credit card,4.0,0.48,16,Tuesday,October,189.0,90.72,High,Afternoon,False,Large
5349,WALM066,Grapevine,Home and lifestyle,18.0,3.0,2022-05-11,1900-01-01 16:22:00,Credit card,6.0,0.33,16,Wednesday,May,54.0,17.82,Low,Afternoon,False,Medium
5350,WALM028,Odessa,Fashion accessories,62.0,2.0,2023-12-16,1900-01-01 20:10:00,Credit card,6.0,0.48,20,Saturday,December,124.0,59.519999999999996,High,Evening,True,Medium
5351,WALM088,Cleburne,Home and lifestyle,20.0,2.0,2022-11-28,1900-01-01 16:08:00,Credit card,3.0,0.33,16,Monday,November,40.0,13.200000000000001,Low,Afternoon,False,Small
5352,WALM048,Harlingen,Fashion accessories,53.0,2.0,2022-07-11,1900-01-01 18:34:00,Credit card,5.0,0.48,18,Monday,July,106.0,50.879999999999995,High,Afternoon,False,Medium
5353,WALM092,Lake Jackson,Home and lifestyle,73.0,1.0,2021-11-27,1900-01-01 15:19:00,Credit card,6.0,0.33,15,Saturday,November,73.0,24.09,High,Afternoon,True,Medium
5354,WALM002,Dallas,Fashion accessories,84.0,3.0,2022-02-12,1900-01-01 20:50:00,Credit card,5.0,0.36,20,Saturday,February,252.0,90.72,High,Evening,True,Large
5355,WALM009,Plano,Home and lifestyle,82.0,3.0,2021-11-12,1900-01-01 16:42:00,Credit card,5.0,0.48,16,Friday,November,246.0,118.08,High,Afternoon,False,Large
5356,WALM012,Garland,Fashion accessories,29.0,2.0,2023-02-12,1900-01-01 19:34:00,Credit card,3.0,0.48,19,Sunday,February,58.0,27.84,Medium,Evening,True,Medium
5357,WALM053,Conroe,Home and lifestyle,71.0,2.0,2022-12-29,1900-01-01 20:13:00,Credit card,4.0,0.57,20,Thursday,December,142.0,80.94,High,Evening,False,Medium
5358,WALM067,Haltom City,Fashion accessories,55.0,2.0,2021-07-12,1900-01-01 16:56:00,Credit card,7.0,0.33,16,Monday,July,110.0,36.300000000000004,High,Afternoon,False,Medium
5359,WALM098,Mineral Wells,Home and lifestyle,33.0,2.0,2020-12-28,1900-01-01 16:13:00,Credit card,4.0,0.18,16,Monday,December,66.0,11.879999999999999,Medium,Afternoon,False,Medium
5360,WALM041,Mission,Fashion accessories,50.0,2.0,2020-12-18,1900-01-01 20:05:00,Ewallet,6.0,0.48,20,Friday,December,100.0,48.0,Medium,Evening,False,Medium
5361,WALM096,Eagle Pass,Home and lifestyle,44.0,1.0,2021-12-14,1900-01-01 20:23:00,Credit card,6.0,0.18,20,Tuesday,December,44.0,7.92,Medium,Evening,False,Small
5362,WALM053,Conroe,Fashion accessories,61.0,2.0,2022-02-11,1900-01-01 15:50:00,Credit card,5.0,0.21,15,Friday,February,122.0,25.619999999999997,High,Afternoon,False,Medium
5363,WALM042,Bryan,Home and lifestyle,23.0,2.0,2022-11-18,1900-01-01 17:21:00,Credit card,4.0,0.48,17,Friday,November,46.0,22.08,Medium,Afternoon,False,Small
5364,WALM080,Nacogdoches,Fashion accessories,62.0,1.0,2020-12-18,1900-01-01 17:23:00,Credit card,5.0,0.33,17,Friday,December,62.0,20.46,High,Afternoon,False,Medium
5365,WALM011,Lubbock,Home and lifestyle,80.0,3.0,2023-12-11,1900-01-01 18:49:00,Credit card,6.0,0.48,18,Monday,December,240.0,115.19999999999999,High,Afternoon,False,Large
5366,WALM010,Laredo,Fashion accessories,48.0,2.0,2023-11-18,1900-01-01 20:55:00,Credit card,7.0,0.48,20,Saturday,November,96.0,46.08,Medium,Evening,True,Medium
5367,WALM017,McKinney,Home and lifestyle,45.0,3.0,2020-12-11,1900-01-01 19:20:00,Credit card,5.0,0.48,19,Friday,December,135.0,64.8,Medium,Evening,False,Medium
5368,WALM018,Frisco,Fashion accessories,60.0,2.0,2020-06-12,1900-01-01 16:46:00,Credit card,6.0,0.48,16,Friday,June,120.0,57.599999999999994,High,Afternoon,False,Medium
5369,WALM037,League City,Home and lifestyle,51.0,3.0,2021-12-30,1900-01-01 19:30:00,Credit card,4.0,0.48,19,Thursday,December,153.0,73.44,High,Evening,False,Large
5370,WALM062,Galveston,Fashion accessories,31.0,1.0,2021-12-28,1900-01-01 17:18:00,Credit card,5.0,0.33,17,Tuesday,December,31.0,10.23,Medium,Afternoon,False,Small
5371,WALM009,Plano,Home and lifestyle,51.0,1.0,2023-11-27,1900-01-01 20:11:00,Credit card,7.0,0.48,20,Monday,November,51.0,24.48,High,Evening,False,Medium
5372,WALM019,Pasadena,Fashion accessories,37.0,1.0,2023-11-15,1900-01-01 15:03:00,Credit card,7.0,0.48,15,Wednesday,November,37.0,17.759999999999998,Medium,Afternoon,False,Small
5373,WALM040,Edinburg,Home and lifestyle,70.0,1.0,2023-04-11,1900-01-01 19:33:00,Credit card,6.0,0.48,19,Tuesday,April,70.0,33.6,High,Evening,False,Medium
5374,WALM033,Pearland,Fashion accessories,21.0,1.0,2021-01-11,1900-01-01 20:31:00,Credit card,4.0,0.48,20,Monday,January,21.0,10.08,Medium,Evening,False,Small
5375,WALM058,Port Arthur,Home and lifestyle,63.0,3.0,2023-02-12,1900-01-01 15:36:00,Credit card,7.0,0.33,15,Sunday,February,189.0,62.370000000000005,High,Afternoon,True,Large
5376,WALM062,Galveston,Fashion accessories,45.0,2.0,2020-11-26,1900-01-01 20:47:00,Credit card,7.0,0.33,20,Thursday,November,90.0,29.700000000000003,Medium,Evening,False,Medium
5377,WALM078,Del Rio,Home and lifestyle,46.0,1.0,2023-11-18,1900-01-01 17:57:00,Credit card,6.0,0.33,17,Saturday,November,46.0,15.180000000000001,Medium,Afternoon,True,Small
5378,WALM007,Arlington,Fashion accessories,57.0,3.0,2021-11-16,1900-01-01 20:04:00,Credit card,3.0,0.48,20,Tuesday,November,171.0,82.08,High,Evening,False,Large
5379,WALM041,Mission,Home and lifestyle,69.0,1.0,2023-12-13,1900-01-01 16:18:00,Ewallet,4.0,0.48,16,Wednesday,December,69.0,33.12,High,Afternoon,False,Medium
5380,WALM059,Pflugerville,Fashion accessories,44.0,1.0,2022-03-11,1900-01-01 17:00:00,Credit card,3.0,0.33,17,Friday,March,44.0,14.520000000000001,Medium,Afternoon,False,Small
5381,WALM019,Pasadena,Home and lifestyle,82.0,3.0,2023-12-21,1900-01-01 16:32:00,Credit card,6.0,0.48,16,Thursday,December,246.0,118.08,High,Afternoon,False,Large
5382,WALM004,Austin,Fashion accessories,20.0,3.0,2020-11-11,1900-01-01 16:02:00,Credit card,7.0,0.48,16,Wednesday,November,60.0,28.799999999999997,Low,Afternoon,False,Medium
5383,WALM047,Flower Mound,Home and lifestyle,82.0,2.0,2021-12-30,1900-01-01 17:30:00,Credit card,6.0,0.48,17,Thursday,December,164.0,78.72,High,Afternoon,False,Large
5384,WALM071,Lufkin,Fashion accessories,54.0,3.0,2021-11-16,1900-01-01 19:45:00,Credit card,3.0,0.33,19,Tuesday,November,162.0,53.46,High,Evening,False,Large
5385,WALM098,Mineral Wells,Home and lifestyle,57.0,2.0,2021-12-16,1900-01-01 18:59:00,Credit card,5.0,0.18,18,Thursday,December,114.0,20.52,High,Afternoon,False,Medium
5386,WALM083,Farmers Branch,Fashion accessories,25.0,3.0,2023-12-29,1900-01-01 19:15:00,Credit card,3.0,0.33,19,Friday,December,75.0,24.75,Medium,Evening,False,Medium
5387,WALM042,Bryan,Home and lifestyle,27.0,3.0,2020-12-20,1900-01-01 18:30:00,Credit card,4.0,0.48,18,Sunday,December,81.0,38.879999999999995,Medium,Afternoon,True,Medium
5388,WALM042,Bryan,Fashion accessories,65.0,3.0,2022-08-12,1900-01-01 15:16:00,Credit card,5.0,0.48,15,Friday,August,195.0,93.6,High,Afternoon,False,Large
5389,WALM072,Lancaster,Home and lifestyle,29.0,1.0,2020-12-12,1900-01-01 17:06:00,Credit card,5.0,0.33,17,Saturday,December,29.0,9.57,Medium,Afternoon,True,Small
5390,WALM051,New Braunfels,Fashion accessories,81.0,3.0,2022-11-19,1900-01-01 19:48:00,Credit card,6.0,0.57,19,Saturday,November,243.0,138.51,High,Evening,True,Large
5391,WALM095,Big Spring,Home and lifestyle,39.0,3.0,2023-03-11,1900-01-01 18:14:00,Credit card,6.0,0.33,18,Saturday,March,117.0,38.61,Medium,Afternoon,True,Medium
5392,WALM030,Richardson,Fashion accessories,70.0,2.0,2021-11-11,1900-01-01 17:58:00,Credit card,7.0,0.48,17,Thursday,November,140.0,67.2,High,Afternoon,False,Medium
5393,WALM018,Frisco,Home and lifestyle,57.0,2.0,2021-11-25,1900-01-01 15:18:00,Credit card,6.0,0.48,15,Thursday,November,114.0,54.72,High,Afternoon,False,Medium
5394,WALM036,Allen,Fashion accessories,25.0,3.0,2022-12-26,1900-01-01 20:55:00,Credit card,5.0,0.48,20,Monday,December,75.0,36.0,Medium,Evening,False,Medium
5395,WALM090,Brownwood,Home and lifestyle,69.0,3.0,2021-05-11,1900-01-01 16:47:00,Credit card,6.0,0.33,16,Tuesday,May,207.0,68.31,High,Afternoon,False,Large
5396,WALM008,Corpus Christi,Fashion accessories,37.0,3.0,2023-12-31,1900-01-01 15:30:00,Credit card,7.0,0.48,15,Sunday,December,111.0,53.28,Medium,Afternoon,True,Medium
5397,WALM067,Haltom City,Home and lifestyle,19.0,3.0,2023-11-16,1900-01-01 17:15:00,Credit card,5.0,0.33,17,Thursday,November,57.0,18.810000000000002,Low,Afternoon,False,Medium
5398,WALM021,McAllen,Fashion accessories,15.0,3.0,2023-11-13,1900-01-01 15:10:00,Credit card,5.0,0.48,15,Monday,November,45.0,21.599999999999998,Low,Afternoon,False,Small
5399,WALM085,Kerrville,Home and lifestyle,56.0,2.0,2023-05-12,1900-01-01 20:41:00,Credit card,4.0,0.33,20,Friday,May,112.0,36.96,High,Evening,False,Medium
5400,WALM067,Haltom City,Fashion accessories,84.0,3.0,2023-05-12,1900-01-01 16:28:00,Credit card,3.0,0.33,16,Friday,May,252.0,83.16000000000001,High,Afternoon,False,Large
5401,WALM051,New Braunfels,Home and lifestyle,62.0,1.0,2023-12-23,1900-01-01 15:38:00,Credit card,3.0,0.48,15,Saturday,December,62.0,29.759999999999998,High,Afternoon,True,Medium
5402,WALM091,Little Elm,Fashion accessories,78.0,3.0,2023-11-11,1900-01-01 20:42:00,Credit card,7.0,0.33,20,Saturday,November,234.0,77.22,High,Evening,True,Large
5403,WALM057,Euless,Home and lifestyle,81.0,2.0,2023-05-11,1900-01-01 18:57:00,Credit card,7.0,0.33,18,Thursday,May,162.0,53.46,High,Afternoon,False,Large
5404,WALM051,New Braunfels,Fashion accessories,37.0,1.0,2022-08-12,1900-01-01 20:40:00,Credit card,3.0,0.57,20,Friday,August,37.0,21.09,Medium,Evening,False,Small
5405,WALM080,Nacogdoches,Home and lifestyle,42.0,1.0,2022-12-22,1900-01-01 20:35:00,Credit card,4.0,0.33,20,Thursday,December,42.0,13.860000000000001,Medium,Evening,False,Small
5406,WALM020,Killeen,Fashion accessories,30.0,2.0,2022-05-11,1900-01-01 16:40:00,Credit card,5.0,0.48,16,Wednesday,May,60.0,28.799999999999997,Medium,Afternoon,False,Medium
5407,WALM070,Hurst,Home and lifestyle,43.0,1.0,2023-08-12,1900-01-01 20:53:00,Credit card,4.0,0.33,20,Saturday,August,43.0,14.190000000000001,Medium,Evening,True,Small
5408,WALM013,Irving,Fashion accessories,29.0,2.0,2021-12-27,1900-01-01 17:49:00,Credit card,3.0,0.48,17,Monday,December,58.0,27.84,Medium,Afternoon,False,Medium
5409,WALM037,League City,Home and lifestyle,40.0,1.0,2021-11-12,1900-01-01 15:42:00,Credit card,7.0,0.48,15,Friday,November,40.0,19.2,Medium,Afternoon,False,Small
5410,WALM080,Nacogdoches,Fashion accessories,67.0,2.0,2021-12-27,1900-01-01 16:09:00,Credit card,5.0,0.33,16,Monday,December,134.0,44.22,High,Afternoon,False,Medium
5411,WALM071,Lufkin,Home and lifestyle,59.0,1.0,2021-12-24,1900-01-01 20:57:00,Credit card,7.0,0.33,20,Friday,December,59.0,19.470000000000002,High,Evening,False,Medium
5412,WALM040,Edinburg,Fashion accessories,66.0,1.0,2020-06-11,1900-01-01 19:14:00,Credit card,7.0,0.48,19,Thursday,June,66.0,31.68,High,Evening,False,Medium
5413,WALM048,Harlingen,Home and lifestyle,48.0,3.0,2022-03-11,1900-01-01 18:39:00,Credit card,5.0,0.48,18,Friday,March,144.0,69.12,Medium,Afternoon,False,Medium
5414,WALM047,Flower Mound,Fashion accessories,42.0,2.0,2022-12-31,1900-01-01 16:06:00,Credit card,5.0,0.48,16,Saturday,December,84.0,40.32,Medium,Afternoon,True,Medium
5415,WALM060,DeSoto,Home and lifestyle,24.0,2.0,2023-11-26,1900-01-01 15:40:00,Credit card,3.0,0.33,15,Sunday,November,48.0,15.84,Medium,Afternoon,True,Small
5416,WALM002,Dallas,Fashion accessories,64.0,3.0,2021-12-28,1900-01-01 15:44:00,Credit card,4.0,0.36,15,Tuesday,December,192.0,69.12,High,Afternoon,False,Large
5417,WALM014,Amarillo,Home and lifestyle,64.0,2.0,2023-04-12,1900-01-01 19:23:00,Credit card,3.0,0.48,19,Wednesday,April,128.0,61.44,High,Evening,False,Medium
5418,WALM067,Haltom City,Fashion accessories,75.0,1.0,2022-12-22,1900-01-01 19:42:00,Credit card,7.0,0.33,19,Thursday,December,75.0,24.75,High,Evening,False,Medium
5419,WALM026,Denton,Home and lifestyle,46.0,2.0,2022-05-12,1900-01-01 15:02:00,Credit card,4.0,0.48,15,Thursday,May,92.0,44.16,Medium,Afternoon,False,Medium
5420,WALM057,Euless,Fashion accessories,50.0,3.0,2022-11-23,1900-01-01 18:49:00,Credit card,3.0,0.33,18,Wednesday,November,150.0,49.5,Medium,Afternoon,False,Medium
5421,WALM036,Allen,Home and lifestyle,49.0,2.0,2022-01-12,1900-01-01 19:31:00,Credit card,7.0,0.48,19,Wednesday,January,98.0,47.04,Medium,Evening,False,Medium
5422,WALM008,Corpus Christi,Fashion accessories,82.0,3.0,2023-12-29,1900-01-01 18:00:00,Credit card,3.0,0.48,18,Friday,December,246.0,118.08,High,Afternoon,False,Large
5423,WALM062,Galveston,Home and lifestyle,63.0,3.0,2022-06-12,1900-01-01 17:18:00,Credit card,3.0,0.33,17,Sunday,June,189.0,62.370000000000005,High,Afternoon,True,Large
5424,WALM005,Fort Worth,Fashion accessories,39.0,3.0,2021-10-12,1900-01-01 19:41:00,Credit card,3.0,0.48,19,Tuesday,October,117.0,56.16,Medium,Evening,False,Medium
5425,WALM016,Brownsville,Home and lifestyle,46.0,3.0,2020-12-29,1900-01-01 19:10:00,Credit card,3.0,0.48,19,Tuesday,December,138.0,66.24,Medium,Evening,False,Medium
5426,WALM012,Garland,Fashion accessories,17.0,3.0,2021-08-11,1900-01-01 19:26:00,Credit card,7.0,0.48,19,Wednesday,August,51.0,24.48,Low,Evening,False,Medium
5427,WALM048,Harlingen,Home and lifestyle,58.0,1.0,2020-01-11,1900-01-01 16:17:00,Credit card,4.0,0.48,16,Saturday,January,58.0,27.84,High,Afternoon,True,Medium
5428,WALM062,Galveston,Fashion accessories,65.0,3.0,2020-12-29,1900-01-01 17:46:00,Credit card,5.0,0.33,17,Tuesday,December,195.0,64.35000000000001,High,Afternoon,False,Large
5429,WALM090,Brownwood,Home and lifestyle,60.0,1.0,2023-11-18,1900-01-01 18:59:00,Credit card,4.0,0.33,18,Saturday,November,60.0,19.8,High,Afternoon,True,Medium
5430,WALM030,Richardson,Fashion accessories,49.0,2.0,2022-12-26,1900-01-01 20:41:00,Credit card,7.0,0.48,20,Monday,December,98.0,47.04,Medium,Evening,False,Medium
5431,WALM030,Richardson,Home and lifestyle,31.0,3.0,2020-06-11,1900-01-01 17:25:00,Credit card,6.0,0.48,17,Thursday,June,93.0,44.64,Medium,Afternoon,False,Medium
5432,WALM012,Garland,Fashion accessories,21.0,1.0,2020-11-29,1900-01-01 18:56:00,Credit card,5.0,0.48,18,Sunday,November,21.0,10.08,Medium,Afternoon,True,Small
5433,WALM027,Abilene,Home and lifestyle,28.0,3.0,2021-12-17,1900-01-01 17:33:00,Credit card,7.0,0.48,17,Friday,December,84.0,40.32,Medium,Afternoon,False,Medium
5434,WALM097,Alice,Fashion accessories,28.0,3.0,2022-12-27,1900-01-01 20:19:00,Credit card,7.0,0.18,20,Tuesday,December,84.0,15.12,Medium,Evening,False,Medium
5435,WALM090,Brownwood,Home and lifestyle,28.0,3.0,2020-11-18,1900-01-01 18:23:00,Credit card,4.0,0.33,18,Wednesday,November,84.0,27.720000000000002,Medium,Afternoon,False,Medium
5436,WALM024,Carrollton,Fashion accessories,29.0,1.0,2022-11-13,1900-01-01 17:27:00,Credit card,3.0,0.48,17,Sunday,November,29.0,13.92,Medium,Afternoon,True,Small
5437,WALM008,Corpus Christi,Home and lifestyle,72.0,1.0,2020-11-26,1900-01-01 15:16:00,Credit card,7.0,0.48,15,Thursday,November,72.0,34.56,High,Afternoon,False,Medium
5438,WALM044,Pharr,Fashion accessories,57.0,1.0,2022-12-14,1900-01-01 19:15:00,Credit card,4.0,0.48,19,Wednesday,December,57.0,27.36,High,Evening,False,Medium
